arcsinh_cutoff=3_num_outliers_total	arcsinh_cutoff=3_num_outliers_x	arcsinh_cutoff=3_num_outliers_y	arcsinh_cutoff=4_num_outliers_total	arcsinh_cutoff=4_num_outliers_x	arcsinh_cutoff=4_num_outliers_y	arcsinh_cutoff=5_num_outliers_total	arcsinh_cutoff=5_num_outliers_x	arcsinh_cutoff=5_num_outliers_y	cell_type	condition	fcs_filename	file_origin	marker_x	marker_y	no-arcsinh_cutoff=3_num_outliers_total	no-arcsinh_cutoff=3_num_outliers_x	no-arcsinh_cutoff=3_num_outliers_y	no-arcsinh_cutoff=4_num_outliers_total	no-arcsinh_cutoff=4_num_outliers_x	no-arcsinh_cutoff=4_num_outliers_y	no-arcsinh_cutoff=5_num_outliers_total	no-arcsinh_cutoff=5_num_outliers_x	no-arcsinh_cutoff=5_num_outliers_y	num_of_cells	with_outliers_arcsinh_DREMI_score	with_outliers_no-arcsinh_DREMI_score	wo_outliers_arcsinh_cutoff=3_std_DREMI_score	wo_outliers_arcsinh_cutoff=4_std_DREMI_score	wo_outliers_arcsinh_cutoff=5_std_DREMI_score	wo_outliers_no-arcsinh_cutoff=3_std_DREMI_score	wo_outliers_no-arcsinh_cutoff=4_std_DREMI_score	wo_outliers_no-arcsinh_cutoff=5_std_DREMI_score
7	4	3	2	1	1	0	0	0	epithelial-cell-type	cond-tobis-16	epithelial-cell-type_cond-tobis-16.fcs	epithelial-cell-type_cond-tobis-16.fcs	169Tm_pSTAT3	144Nd_pMEK1_2	212	26	187	82	14	68	37	11	26	15131	0.184278604	0.16159041	0.116793866	0.151995838	-	0.099410535	0.115381574	0.130500204
27	4	23	1	1	0	0	0	0	epithelial-cell-type	cond-tobis-16	epithelial-cell-type_cond-tobis-16.fcs	epithelial-cell-type_cond-tobis-16.fcs	169Tm_pSTAT3	146Nd_pMKK4_SEK1	354	26	329	198	14	185	119	11	108	15131	0.131845198	0.115121313	0.104869657	0.128741724	-	0.105206824	0.113555665	0.144000636
277	4	273	1	1	0	0	0	0	epithelial-cell-type	cond-tobis-16	epithelial-cell-type_cond-tobis-16.fcs	epithelial-cell-type_cond-tobis-16.fcs	169Tm_pSTAT3	147Sm_pBTK1	274	26	250	114	14	100	53	11	42	15131	0.188400364	0.05940119	0.176216274	0.188503006	-	0.186191192	0.173170958	0.170203168
5	4	1	1	1	0	0	0	0	epithelial-cell-type	cond-tobis-16	epithelial-cell-type_cond-tobis-16.fcs	epithelial-cell-type_cond-tobis-16.fcs	169Tm_pSTAT3	148Nd_pSRC	265	26	243	115	14	101	52	11	41	15131	0.177134951	0.089974272	0.156905547	0.177035997	-	0.121581881	0.130388696	0.13756513
419	4	415	1	1	0	0	0	0	epithelial-cell-type	cond-tobis-16	epithelial-cell-type_cond-tobis-16.fcs	epithelial-cell-type_cond-tobis-16.fcs	169Tm_pSTAT3	149Sm_p4E-BP1	297	26	273	144	14	130	80	11	69	15131	0.172808346	0.111880104	0.124087471	0.160173746	-	0.127600647	0.1268316	0.135437043
459	4	455	1	1	0	0	0	0	epithelial-cell-type	cond-tobis-16	epithelial-cell-type_cond-tobis-16.fcs	epithelial-cell-type_cond-tobis-16.fcs	169Tm_pSTAT3	150Nd_pRB	257	26	233	101	14	87	45	11	34	15131	0.189484819	0.097594961	0.117063451	0.173300019	-	0.080376819	0.097213064	0.112312518
17	4	13	1	1	0	0	0	0	epithelial-cell-type	cond-tobis-16	epithelial-cell-type_cond-tobis-16.fcs	epithelial-cell-type_cond-tobis-16.fcs	169Tm_pSTAT3	151Eu_pPKCa	288	26	264	157	14	143	87	11	76	15131	0.16339807	0.12586833	0.100335275	0.155161582	-	0.081858412	0.080541897	0.110497939
270	4	266	41	1	40	0	0	0	epithelial-cell-type	cond-tobis-16	epithelial-cell-type_cond-tobis-16.fcs	epithelial-cell-type_cond-tobis-16.fcs	169Tm_pSTAT3	152Sm_pAKT T308	322	26	296	235	14	221	169	11	158	15131	0.177501742	0.166736212	0.120338963	0.153727096	-	0.141776315	0.140417311	0.213861554
5	4	1	2	1	1	0	0	0	epithelial-cell-type	cond-tobis-16	epithelial-cell-type_cond-tobis-16.fcs	epithelial-cell-type_cond-tobis-16.fcs	169Tm_pSTAT3	153Eu_pCREB	269	26	246	100	14	86	51	11	40	15131	0.147111769	0.162946847	0.074081565	0.100254922	-	0.055081521	0.074289525	0.10412605
6	4	2	1	1	0	0	0	0	epithelial-cell-type	cond-tobis-16	epithelial-cell-type_cond-tobis-16.fcs	epithelial-cell-type_cond-tobis-16.fcs	169Tm_pSTAT3	154Sm_pSMAD1_5_9	253	26	229	75	14	62	27	11	16	15131	0.120601694	0.049401785	0.095975303	0.120110398	-	0.06904938	0.087117325	0.10775367
5	4	1	1	1	0	0	0	0	epithelial-cell-type	cond-tobis-16	epithelial-cell-type_cond-tobis-16.fcs	epithelial-cell-type_cond-tobis-16.fcs	169Tm_pSTAT3	155Gd_pAKT S473	228	26	203	70	14	56	28	11	17	15131	0.132140666	0.070107874	0.112015803	0.131403426	-	0.089915147	0.109543839	0.130408883
319	4	315	3	1	2	0	0	0	epithelial-cell-type	cond-tobis-16	epithelial-cell-type_cond-tobis-16.fcs	epithelial-cell-type_cond-tobis-16.fcs	169Tm_pSTAT3	156Gd_pNF-kB	227	26	202	106	14	92	53	11	42	15131	0.241253017	0.152376927	0.200504244	0.233356609	-	0.155028709	0.164237684	0.178708229
240	4	236	2	1	1	0	0	0	epithelial-cell-type	cond-tobis-16	epithelial-cell-type_cond-tobis-16.fcs	epithelial-cell-type_cond-tobis-16.fcs	169Tm_pSTAT3	157Gd_pMKK3_6	266	26	241	126	14	112	67	11	56	15131	0.241921683	0.156592469	0.17530278	0.206001679	-	0.158850002	0.158998895	0.148457808
321	4	317	107	1	106	0	0	0	epithelial-cell-type	cond-tobis-16	epithelial-cell-type_cond-tobis-16.fcs	epithelial-cell-type_cond-tobis-16.fcs	169Tm_pSTAT3	158Gd_pP38	239	26	217	94	14	81	40	11	29	15131	0.200369265	0.082185568	0.166036253	0.192112935	-	0.125108202	0.128612662	0.128751379
353	4	349	1	1	0	0	0	0	epithelial-cell-type	cond-tobis-16	epithelial-cell-type_cond-tobis-16.fcs	epithelial-cell-type_cond-tobis-16.fcs	169Tm_pSTAT3	159Tb_pMAPKAPK2	284	26	258	204	14	190	153	11	142	15131	0.185738463	0.144082946	0.11886435	0.168374183	-	0.086231958	0.098571552	0.143940177
337	4	333	2	1	1	0	0	0	epithelial-cell-type	cond-tobis-16	epithelial-cell-type_cond-tobis-16.fcs	epithelial-cell-type_cond-tobis-16.fcs	169Tm_pSTAT3	160Gd_pAMPKa	241	26	215	116	14	102	68	11	57	15131	0.247444789	0.201361588	0.174877816	0.217206951	-	0.157426156	0.148711106	0.151139139
257	4	253	1	1	0	0	0	0	epithelial-cell-type	cond-tobis-16	epithelial-cell-type_cond-tobis-16.fcs	epithelial-cell-type_cond-tobis-16.fcs	169Tm_pSTAT3	161Dy_pBAD	239	26	215	102	14	88	45	11	34	15131	0.19711908	0.07523274	0.183652741	0.196007659	-	0.164914054	0.141603534	0.144427411
283	4	279	2	1	1	0	0	0	epithelial-cell-type	cond-tobis-16	epithelial-cell-type_cond-tobis-16.fcs	epithelial-cell-type_cond-tobis-16.fcs	169Tm_pSTAT3	163Dy_pP90RSK	228	26	203	106	14	92	52	11	41	15131	0.182867374	0.205937644	0.124813373	0.157977612	-	0.082478192	0.084110552	0.111367973
392	4	388	198	1	197	90	0	90	epithelial-cell-type	cond-tobis-16	epithelial-cell-type_cond-tobis-16.fcs	epithelial-cell-type_cond-tobis-16.fcs	169Tm_pSTAT3	164Dy_pP120-Catenin	229	26	207	79	14	65	26	11	15	15131	0.258088707	0.055869679	0.20897737	0.22896596	0.252288347	0.147759926	0.141735242	0.152790142
335	4	331	1	1	0	0	0	0	epithelial-cell-type	cond-tobis-16	epithelial-cell-type_cond-tobis-16.fcs	epithelial-cell-type_cond-tobis-16.fcs	169Tm_pSTAT3	165Ho_Beta-Catenin_Active	224	26	203	91	14	77	41	11	30	15131	0.228913955	0.092896162	0.213453251	0.229287009	-	0.167856548	0.154073478	0.153728186
4	4	0	1	1	0	0	0	0	epithelial-cell-type	cond-tobis-16	epithelial-cell-type_cond-tobis-16.fcs	epithelial-cell-type_cond-tobis-16.fcs	169Tm_pSTAT3	166Er_pGSK3b	249	26	225	103	14	89	41	11	30	15131	0.124860713	0.105757044	0.093685486	0.116960223	-	0.063870103	0.071337001	0.085329589
5	4	1	1	1	0	0	0	0	epithelial-cell-type	cond-tobis-16	epithelial-cell-type_cond-tobis-16.fcs	epithelial-cell-type_cond-tobis-16.fcs	169Tm_pSTAT3	167Er_pERK1_2	277	26	253	150	14	136	87	11	76	15131	0.172172104	0.171096277	0.130075663	0.164778818	-	0.104268357	0.109452517	0.129781522
4	4	0	1	1	0	0	0	0	epithelial-cell-type	cond-tobis-16	epithelial-cell-type_cond-tobis-16.fcs	epithelial-cell-type_cond-tobis-16.fcs	169Tm_pSTAT3	168Er_pSMAD2_3	216	26	193	71	14	57	31	11	20	15131	0.129318253	0.083231768	0.106089402	0.122652949	-	0.080565597	0.085106855	0.103910376
6	4	2	1	1	0	0	0	0	epithelial-cell-type	cond-tobis-16	epithelial-cell-type_cond-tobis-16.fcs	epithelial-cell-type_cond-tobis-16.fcs	169Tm_pSTAT3	172Yb_pS6	267	26	242	153	14	139	107	11	96	15131	0.144110551	0.149768932	0.112269262	0.138470895	-	0.092623565	0.129442159	0.174732085
464	2	462	389	0	389	288	0	288	epithelial-cell-type	cond-tobis-16	epithelial-cell-type_cond-tobis-16.fcs	epithelial-cell-type_cond-tobis-16.fcs	172Yb_pS6	89Y_pHH3	505	242	273	363	139	229	290	96	198	15131	0.045775848	0.240928544	0.04750251	0.044631821	0.045260488	0.011532111	0.026202954	0.049106501
299	2	297	159	0	159	77	0	77	epithelial-cell-type	cond-tobis-16	epithelial-cell-type_cond-tobis-16.fcs	epithelial-cell-type_cond-tobis-16.fcs	172Yb_pS6	141Pr_pPDK1	432	242	245	208	139	86	124	96	34	15131	0.448559485	0.249329066	0.406649437	0.433638104	0.448847446	0.194630452	0.219945482	0.191138996
303	2	301	38	0	38	4	0	4	epithelial-cell-type	cond-tobis-16	epithelial-cell-type_cond-tobis-16.fcs	epithelial-cell-type_cond-tobis-16.fcs	172Yb_pS6	142Nd_cCaspase 3	339	242	98	222	139	83	168	96	72	15131	0.173821988	0.324972553	0.167148611	0.176161753	0.179955597	0.079365716	0.107255371	0.09311995
10	2	8	3	0	3	1	0	1	epithelial-cell-type	cond-tobis-16	epithelial-cell-type_cond-tobis-16.fcs	epithelial-cell-type_cond-tobis-16.fcs	172Yb_pS6	143Nd_C-MYC	338	242	117	173	139	39	113	96	18	15131	0.249466119	0.263503564	0.245934994	0.24843189	0.251042586	0.111442651	0.111748822	0.113542743
5	2	3	1	0	1	0	0	0	epithelial-cell-type	cond-tobis-16	epithelial-cell-type_cond-tobis-16.fcs	epithelial-cell-type_cond-tobis-16.fcs	172Yb_pS6	144Nd_pMEK1_2	402	242	187	196	139	68	120	96	26	15131	0.209874806	0.216178527	0.202381859	0.207923844	-	0.090215497	0.088259911	0.086110846
25	2	23	0	0	0	0	0	0	epithelial-cell-type	cond-tobis-16	epithelial-cell-type_cond-tobis-16.fcs	epithelial-cell-type_cond-tobis-16.fcs	172Yb_pS6	146Nd_pMKK4_SEK1	526	242	329	302	139	185	194	96	108	15131	0.222407745	0.238140752	0.207390554	-	-	0.086794182	0.09763501	0.081999266
275	2	273	0	0	0	0	0	0	epithelial-cell-type	cond-tobis-16	epithelial-cell-type_cond-tobis-16.fcs	epithelial-cell-type_cond-tobis-16.fcs	172Yb_pS6	147Sm_pBTK1	470	242	250	234	139	100	135	96	42	15131	0.25439144	0.162049143	0.233494543	-	-	0.095534334	0.109818085	0.097191395
3	2	1	0	0	0	0	0	0	epithelial-cell-type	cond-tobis-16	epithelial-cell-type_cond-tobis-16.fcs	epithelial-cell-type_cond-tobis-16.fcs	172Yb_pS6	148Nd_pSRC	463	242	243	234	139	101	136	96	41	15131	0.162361961	0.156827429	0.164788908	-	-	0.070234274	0.074854604	0.07044168
417	2	415	0	0	0	0	0	0	epithelial-cell-type	cond-tobis-16	epithelial-cell-type_cond-tobis-16.fcs	epithelial-cell-type_cond-tobis-16.fcs	172Yb_pS6	149Sm_p4E-BP1	435	242	273	237	139	130	150	96	69	15131	0.546578233	0.30515861	0.52592307	-	-	0.250971249	0.273430753	0.318626307
457	2	455	0	0	0	0	0	0	epithelial-cell-type	cond-tobis-16	epithelial-cell-type_cond-tobis-16.fcs	epithelial-cell-type_cond-tobis-16.fcs	172Yb_pS6	150Nd_pRB	463	242	233	221	139	87	128	96	34	15131	0.13579947	0.178699888	0.113202036	-	-	0.041943109	0.04155143	0.044071644
15	2	13	0	0	0	0	0	0	epithelial-cell-type	cond-tobis-16	epithelial-cell-type_cond-tobis-16.fcs	epithelial-cell-type_cond-tobis-16.fcs	172Yb_pS6	151Eu_pPKCa	491	242	264	276	139	143	168	96	76	15131	0.119559675	0.188145118	0.116071841	-	-	0.058616566	0.062594319	0.053643168
268	2	266	40	0	40	0	0	0	epithelial-cell-type	cond-tobis-16	epithelial-cell-type_cond-tobis-16.fcs	epithelial-cell-type_cond-tobis-16.fcs	172Yb_pS6	152Sm_pAKT T308	523	242	296	351	139	221	247	96	158	15131	0.192071817	0.355632838	0.180675628	0.187321877	-	0.060690207	0.063954144	0.06378929
3	2	1	1	0	1	0	0	0	epithelial-cell-type	cond-tobis-16	epithelial-cell-type_cond-tobis-16.fcs	epithelial-cell-type_cond-tobis-16.fcs	172Yb_pS6	153Eu_pCREB	469	242	246	219	139	86	131	96	40	15131	0.123770367	0.203948841	0.116607959	0.117345078	-	0.059618811	0.065268215	0.057590666
4	2	2	0	0	0	0	0	0	epithelial-cell-type	cond-tobis-16	epithelial-cell-type_cond-tobis-16.fcs	epithelial-cell-type_cond-tobis-16.fcs	172Yb_pS6	154Sm_pSMAD1_5_9	449	242	229	197	139	62	109	96	16	15131	0.117697003	0.125921843	0.117221706	-	-	0.067798055	0.069087085	0.061382089
3	2	1	0	0	0	0	0	0	epithelial-cell-type	cond-tobis-16	epithelial-cell-type_cond-tobis-16.fcs	epithelial-cell-type_cond-tobis-16.fcs	172Yb_pS6	155Gd_pAKT S473	428	242	203	191	139	56	112	96	17	15131	0.16830606	0.146923071	0.174264954	-	-	0.07648966	0.074393006	0.082922973
317	2	315	2	0	2	0	0	0	epithelial-cell-type	cond-tobis-16	epithelial-cell-type_cond-tobis-16.fcs	epithelial-cell-type_cond-tobis-16.fcs	172Yb_pS6	156Gd_pNF-kB	425	242	202	224	139	92	135	96	42	15131	0.174872903	0.227684282	0.150109805	0.177872064	-	0.061483009	0.071018012	0.064795947
238	2	236	1	0	1	0	0	0	epithelial-cell-type	cond-tobis-16	epithelial-cell-type_cond-tobis-16.fcs	epithelial-cell-type_cond-tobis-16.fcs	172Yb_pS6	157Gd_pMKK3_6	439	242	241	238	139	112	146	96	56	15131	0.396277381	0.268617554	0.367898979	0.395676538	-	0.179628615	0.215925562	0.181809916
319	2	317	106	0	106	0	0	0	epithelial-cell-type	cond-tobis-16	epithelial-cell-type_cond-tobis-16.fcs	epithelial-cell-type_cond-tobis-16.fcs	172Yb_pS6	158Gd_pP38	441	242	217	211	139	81	121	96	29	15131	0.208304858	0.158229491	0.186009155	0.206792554	-	0.059185949	0.06123247	0.058337862
351	2	349	0	0	0	0	0	0	epithelial-cell-type	cond-tobis-16	epithelial-cell-type_cond-tobis-16.fcs	epithelial-cell-type_cond-tobis-16.fcs	172Yb_pS6	159Tb_pMAPKAPK2	485	242	258	320	139	190	232	96	142	15131	0.355235918	0.278615785	0.337922281	-	-	0.129732223	0.119317423	0.106312583
335	2	333	1	0	1	0	0	0	epithelial-cell-type	cond-tobis-16	epithelial-cell-type_cond-tobis-16.fcs	epithelial-cell-type_cond-tobis-16.fcs	172Yb_pS6	160Gd_pAMPKa	430	242	215	230	139	102	146	96	57	15131	0.401205589	0.252719421	0.372825966	0.395807736	-	0.14270823	0.134168636	0.121063985
255	2	253	0	0	0	0	0	0	epithelial-cell-type	cond-tobis-16	epithelial-cell-type_cond-tobis-16.fcs	epithelial-cell-type_cond-tobis-16.fcs	172Yb_pS6	161Dy_pBAD	419	242	215	215	139	88	124	96	34	15131	0.391807754	0.174766823	0.378942149	-	-	0.158830005	0.171518396	0.182307996
281	2	279	1	0	1	0	0	0	epithelial-cell-type	cond-tobis-16	epithelial-cell-type_cond-tobis-16.fcs	epithelial-cell-type_cond-tobis-16.fcs	172Yb_pS6	163Dy_pP90RSK	420	242	203	223	139	92	130	96	41	15131	0.298213031	0.225156045	0.291315379	0.30378531	-	0.104878804	0.135939713	0.131650963
390	2	388	197	0	197	90	0	90	epithelial-cell-type	cond-tobis-16	epithelial-cell-type_cond-tobis-16.fcs	epithelial-cell-type_cond-tobis-16.fcs	172Yb_pS6	164Dy_pP120-Catenin	419	242	207	192	139	65	108	96	15	15131	0.377538706	0.153264166	0.354360493	0.368434058	0.38045933	0.113785363	0.129810991	0.11658045
333	2	331	0	0	0	0	0	0	epithelial-cell-type	cond-tobis-16	epithelial-cell-type_cond-tobis-16.fcs	epithelial-cell-type_cond-tobis-16.fcs	172Yb_pS6	165Ho_Beta-Catenin_Active	411	242	203	205	139	77	123	96	30	15131	0.355260777	0.202777747	0.344632325	-	-	0.171757752	0.172980291	0.153460235
2	2	0	0	0	0	0	0	0	epithelial-cell-type	cond-tobis-16	epithelial-cell-type_cond-tobis-16.fcs	epithelial-cell-type_cond-tobis-16.fcs	172Yb_pS6	166Er_pGSK3b	435	242	225	216	139	89	123	96	30	15131	0.178167472	0.188409806	0.180674929	-	-	0.063580484	0.08976527	0.113070853
3	2	1	0	0	0	0	0	0	epithelial-cell-type	cond-tobis-16	epithelial-cell-type_cond-tobis-16.fcs	epithelial-cell-type_cond-tobis-16.fcs	172Yb_pS6	167Er_pERK1_2	468	242	253	259	139	136	164	96	76	15131	0.241617322	0.219350077	0.236654662	-	-	0.081400108	0.088045246	0.090737493
2	2	0	0	0	0	0	0	0	epithelial-cell-type	cond-tobis-16	epithelial-cell-type_cond-tobis-16.fcs	epithelial-cell-type_cond-tobis-16.fcs	172Yb_pS6	168Er_pSMAD2_3	423	242	193	194	139	57	115	96	20	15131	0.108414037	0.16184792	0.10838704	-	-	0.054778135	0.057661443	0.058230915
6	2	4	1	0	1	0	0	0	epithelial-cell-type	cond-tobis-16	epithelial-cell-type_cond-tobis-16.fcs	epithelial-cell-type_cond-tobis-16.fcs	172Yb_pS6	169Tm_pSTAT3	267	242	26	153	139	14	107	96	11	15131	0.101893859	0.183438772	0.108797134	0.104609548	-	0.061988853	0.054000348	0.045875568
1425	920	507	1018	761	257	690	565	125	epithelial-cell-type	cond-tobis-15	epithelial-cell-type_cond-tobis-15.fcs	epithelial-cell-type_cond-tobis-15.fcs	89Y_pHH3	141Pr_pPDK1	982	533	503	631	458	198	440	373	80	29714	0.110812732	0.088847274	0.103563677	0.100606262	0.108836263	0.073278609	0.060403167	0.052519007
1028	920	108	806	761	45	581	565	16	epithelial-cell-type	cond-tobis-15	epithelial-cell-type_cond-tobis-15.fcs	epithelial-cell-type_cond-tobis-15.fcs	89Y_pHH3	142Nd_cCaspase 3	657	533	124	560	458	102	460	373	87	29714	0.064814494	0.147785948	0.077595086	0.069309036	0.061290115	0.039885779	0.037965761	0.048918246
928	920	8	765	761	4	567	565	2	epithelial-cell-type	cond-tobis-15	epithelial-cell-type_cond-tobis-15.fcs	epithelial-cell-type_cond-tobis-15.fcs	89Y_pHH3	143Nd_C-MYC	819	533	293	562	458	106	405	373	32	29714	0.05615247	0.127333929	0.048967309	0.046382673	0.044159493	0.036837246	0.038354831	0.038033279
926	920	9	762	761	2	565	565	0	epithelial-cell-type	cond-tobis-15	epithelial-cell-type_cond-tobis-15.fcs	epithelial-cell-type_cond-tobis-15.fcs	89Y_pHH3	144Nd_pMEK1_2	846	533	338	567	458	116	418	373	46	29714	0.070565589	0.117418903	0.074543969	0.072408601	0.075244124	0.04135718	0.047321593	0.057127256
943	920	71	761	761	0	565	565	0	epithelial-cell-type	cond-tobis-15	epithelial-cell-type_cond-tobis-15.fcs	epithelial-cell-type_cond-tobis-15.fcs	89Y_pHH3	146Nd_pMKK4_SEK1	1019	533	641	708	458	343	538	373	216	29714	0.296190665	0.08266137	0.203086888	0.240325463	0.275528279	0.12125804	0.117011631	0.094202187
1410	920	496	763	761	2	565	565	0	epithelial-cell-type	cond-tobis-15	epithelial-cell-type_cond-tobis-15.fcs	epithelial-cell-type_cond-tobis-15.fcs	89Y_pHH3	147Sm_pBTK1	960	533	450	631	458	182	447	373	77	29714	0.068091304	0.127315272	0.055563289	0.070641947	0.07001448	0.04427077	0.054332618	0.051343673
922	920	3	761	761	0	565	565	0	epithelial-cell-type	cond-tobis-15	epithelial-cell-type_cond-tobis-15.fcs	epithelial-cell-type_cond-tobis-15.fcs	89Y_pHH3	148Nd_pSRC	983	533	497	639	458	204	447	373	86	29714	0.100203472	0.125114902	0.076311425	0.083208516	0.087185868	0.055768222	0.064449964	0.053215575
1567	920	651	761	761	0	565	565	0	epithelial-cell-type	cond-tobis-15	epithelial-cell-type_cond-tobis-15.fcs	epithelial-cell-type_cond-tobis-15.fcs	89Y_pHH3	149Sm_p4E-BP1	1065	533	537	735	458	280	525	373	152	29714	0.079869845	0.163757586	0.055284365	0.062344016	0.0548288	0.04661844	0.04594001	0.049814109
1615	920	695	1109	761	348	565	565	0	epithelial-cell-type	cond-tobis-15	epithelial-cell-type_cond-tobis-15.fcs	epithelial-cell-type_cond-tobis-15.fcs	89Y_pHH3	150Nd_pRB	920	533	452	596	458	168	440	373	75	29714	0.148981326	0.090944806	0.14192052	0.13946901	0.161206778	0.054465079	0.071534574	0.067885615
927	920	23	761	761	0	565	565	0	epithelial-cell-type	cond-tobis-15	epithelial-cell-type_cond-tobis-15.fcs	epithelial-cell-type_cond-tobis-15.fcs	89Y_pHH3	151Eu_pPKCa	866	533	572	608	458	274	458	373	147	29714	0.301592822	0.114794382	0.133784905	0.16229928	0.210236945	0.104261531	0.117089007	0.124295201
927	920	537	763	761	84	565	565	0	epithelial-cell-type	cond-tobis-15	epithelial-cell-type_cond-tobis-15.fcs	epithelial-cell-type_cond-tobis-15.fcs	89Y_pHH3	152Sm_pAKT T308	706	533	591	613	458	439	529	373	326	29714	0.764721978	0.216500127	0.316060855	0.440399495	0.587951444	0.161996104	0.208991408	0.208099306
924	920	4	763	761	2	565	565	0	epithelial-cell-type	cond-tobis-15	epithelial-cell-type_cond-tobis-15.fcs	epithelial-cell-type_cond-tobis-15.fcs	89Y_pHH3	153Eu_pCREB	948	533	480	617	458	180	444	373	78	29714	0.175501511	0.107799273	0.107934976	0.16033636	0.191339375	0.073188226	0.087214559	0.072910634
935	920	17	761	761	0	565	565	0	epithelial-cell-type	cond-tobis-15	epithelial-cell-type_cond-tobis-15.fcs	epithelial-cell-type_cond-tobis-15.fcs	89Y_pHH3	154Sm_pSMAD1_5_9	931	533	422	569	458	116	418	373	46	29714	0.057223698	0.088630839	0.058920458	0.05667045	0.05692193	0.056178896	0.047701505	0.040556886
922	920	2	761	761	0	565	565	0	epithelial-cell-type	cond-tobis-15	epithelial-cell-type_cond-tobis-15.fcs	epithelial-cell-type_cond-tobis-15.fcs	89Y_pHH3	155Gd_pAKT S473	909	533	386	561	458	107	406	373	33	29714	0.063290579	0.116734485	0.066379855	0.069303649	0.065048003	0.042655356	0.051304514	0.04757244
1509	920	592	763	761	2	565	565	0	epithelial-cell-type	cond-tobis-15	epithelial-cell-type_cond-tobis-15.fcs	epithelial-cell-type_cond-tobis-15.fcs	89Y_pHH3	156Gd_pNF-kB	880	533	396	617	458	177	465	373	103	29714	0.138180005	0.194087496	0.07697914	0.085128591	0.076286357	0.075984622	0.062987058	0.065449655
1345	920	440	762	761	1	565	565	0	epithelial-cell-type	cond-tobis-15	epithelial-cell-type_cond-tobis-15.fcs	epithelial-cell-type_cond-tobis-15.fcs	89Y_pHH3	157Gd_pMKK3_6	916	533	475	654	458	229	478	373	118	29714	0.165744569	0.118303435	0.065987026	0.114450082	0.16773492	0.044175937	0.057769663	0.078509054
1553	920	635	979	761	218	565	565	0	epithelial-cell-type	cond-tobis-15	epithelial-cell-type_cond-tobis-15.fcs	epithelial-cell-type_cond-tobis-15.fcs	89Y_pHH3	158Gd_pP38	929	533	431	588	458	143	427	373	58	29714	0.089707736	0.102821642	0.077154243	0.07994161	0.0871476	0.077974185	0.068390162	0.060365533
1481	920	643	761	761	1	565	565	0	epithelial-cell-type	cond-tobis-15	epithelial-cell-type_cond-tobis-15.fcs	epithelial-cell-type_cond-tobis-15.fcs	89Y_pHH3	159Tb_pMAPKAPK2	648	533	527	575	458	406	494	373	298	29714	0.619900712	0.272122523	0.113914715	0.166543939	0.305059136	0.158844839	0.224163134	0.289610977
1550	920	635	762	761	1	565	565	0	epithelial-cell-type	cond-tobis-15	epithelial-cell-type_cond-tobis-15.fcs	epithelial-cell-type_cond-tobis-15.fcs	89Y_pHH3	160Gd_pAMPKa	805	533	449	586	458	204	447	373	105	29714	0.272088664	0.111253665	0.144028697	0.163064016	0.194960608	0.121719987	0.116480469	0.121788146
1456	920	540	762	761	1	565	565	0	epithelial-cell-type	cond-tobis-15	epithelial-cell-type_cond-tobis-15.fcs	epithelial-cell-type_cond-tobis-15.fcs	89Y_pHH3	161Dy_pBAD	895	533	376	617	458	164	449	373	77	29714	0.068542139	0.125245251	0.058949468	0.060627903	0.063847348	0.059132623	0.065923513	0.067102251
928	920	9	762	761	1	565	565	0	epithelial-cell-type	cond-tobis-15	epithelial-cell-type_cond-tobis-15.fcs	epithelial-cell-type_cond-tobis-15.fcs	89Y_pHH3	163Dy_pP90RSK	879	533	355	605	458	153	457	373	86	29714	0.066790264	0.150605043	0.061594518	0.070637296	0.063527635	0.056381903	0.047722419	0.055786082
1635	920	716	1124	761	363	743	565	178	epithelial-cell-type	cond-tobis-15	epithelial-cell-type_cond-tobis-15.fcs	epithelial-cell-type_cond-tobis-15.fcs	89Y_pHH3	164Dy_pP120-Catenin	885	533	385	564	458	124	405	373	38	29714	0.103782923	0.106444998	0.112980816	0.096700468	0.102493293	0.084981994	0.077882331	0.073027748
1565	920	654	761	761	0	565	565	0	epithelial-cell-type	cond-tobis-15	epithelial-cell-type_cond-tobis-15.fcs	epithelial-cell-type_cond-tobis-15.fcs	89Y_pHH3	165Ho_Beta-Catenin_Active	956	533	431	602	458	146	422	373	49	29714	0.087938691	0.124591026	0.099135586	0.096431593	0.091608923	0.049863007	0.056048141	0.06044397
920	920	0	761	761	0	565	565	0	epithelial-cell-type	cond-tobis-15	epithelial-cell-type_cond-tobis-15.fcs	epithelial-cell-type_cond-tobis-15.fcs	89Y_pHH3	166Er_pGSK3b	957	533	428	624	458	166	445	373	72	29714	0.060663649	0.152498696	0.050326584	0.046926518	0.044042067	0.026985939	0.044587215	0.044309163
922	920	2	761	761	0	565	565	0	epithelial-cell-type	cond-tobis-15	epithelial-cell-type_cond-tobis-15.fcs	epithelial-cell-type_cond-tobis-15.fcs	89Y_pHH3	167Er_pERK1_2	921	533	390	648	458	192	489	373	116	29714	0.088407676	0.148765437	0.069090382	0.065880112	0.067823679	0.035254448	0.040475659	0.051449568
