EMD_no_norm_arc	file_origin	denominator	marker	median_diff_no_norm_arc_compare_from_vs_to	median_no_norm_arc_compare_from	median_no_norm_arc_compare_to
-0.213512479	"CLCA1+, pRB-, CD44- (Goblet Gate 4)_revision"	Ungated	143Nd_C-MYC	-0.201758981	0.774402797	0.976161778
0.115261535	"CLCA1+, pRB-, CD44- (Goblet Gate 4)_revision"	Ungated	146Nd_pMKK4_SEK1	0.124526143	1.426358342	1.301832199
0.13822871	"CLCA1+, pRB-, CD44- (Goblet Gate 4)_revision"	Ungated	147Sm_pBTK	0.160987139	2.753359318	2.592372179
-0.247769894	"CLCA1+, pRB-, CD44- (Goblet Gate 4)_revision"	Ungated	148Nd_pSRC	-0.286872268	1.577033639	1.863905907
-1.12671053	"CLCA1+, pRB-, CD44- (Goblet Gate 4)_revision"	Ungated	149Sm_p4E-BP1	-1.307925701	0.382651389	1.690577149
-0.944288871	"CLCA1+, pRB-, CD44- (Goblet Gate 4)_revision"	Ungated	151Eu_pPKCa	-1.220523834	0.200208411	1.42073226
-0.613784133	"CLCA1+, pRB-, CD44- (Goblet Gate 4)_revision"	Ungated	152Sm_pAKT T308	-0.703626156	0.449485779	1.153111935
-0.838133282	"CLCA1+, pRB-, CD44- (Goblet Gate 4)_revision"	Ungated	153Eu_pCREB	-0.979289293	0.409168571	1.388457894
0.04823194	"CLCA1+, pRB-, CD44- (Goblet Gate 4)_revision"	Ungated	154Sm_pSMAD1_5_9	0.065475345	1.02631712	0.960841775
-0.286019934	"CLCA1+, pRB-, CD44- (Goblet Gate 4)_revision"	Ungated	155Gd_pAKT S473	-0.333690524	0.583702564	0.917393088
-0.554812857	"CLCA1+, pRB-, CD44- (Goblet Gate 4)_revision"	Ungated	156Gd_pNF-kB p65	-0.569483042	1.7655797	2.335062742
0.196113896	"CLCA1+, pRB-, CD44- (Goblet Gate 4)_revision"	Ungated	157Gd_pMKK3_MKK6	0.222409964	2.296565056	2.074155092
-1.026303164	"CLCA1+, pRB-, CD44- (Goblet Gate 4)_revision"	Ungated	158Gd_pP38 MAPK	-1.274801373	1.790738225	3.065539598
-0.549545696	"CLCA1+, pRB-, CD44- (Goblet Gate 4)_revision"	Ungated	159Tb_pMAPKAPK2	-0.60679698	1.349106669	1.955903649
-0.936746373	"CLCA1+, pRB-, CD44- (Goblet Gate 4)_revision"	Ungated	160Gd_pAMPKa	-0.971202135	1.187876463	2.159078598
-0.436563431	"CLCA1+, pRB-, CD44- (Goblet Gate 4)_revision"	Ungated	161Dy_pBAD	-0.302105427	1.573744297	1.875849724
-0.328995512	"CLCA1+, pRB-, CD44- (Goblet Gate 4)_revision"	Ungated	163Dy_pP90RSK	-0.317044258	1.60912478	1.926169038
-1.686208826	"CLCA1+, pRB-, CD44- (Goblet Gate 4)_revision"	Ungated	164Dy_pP120-Catenin	-2.407216072	0.899272144	3.306488276
0.196653591	"CLCA1+, pRB-, CD44- (Goblet Gate 4)_revision"	Ungated	165Ho_Beta-Catenin_Active	0.199927568	3.057769775	2.857842207
-0.214274796	"CLCA1+, pRB-, CD44- (Goblet Gate 4)_revision"	Ungated	166Er_pGSK3b	-0.104679346	3.153276443	3.25795579
-0.369378623	"CLCA1+, pRB-, CD44- (Goblet Gate 4)_revision"	Ungated	167Er_pERK1_2	-0.316434622	2.644986153	2.961420774
0.619828384	"CLCA1+, pRB-, CD44- (Goblet Gate 4)_revision"	Ungated	168Er_pSMAD2_3	0.608706474	3.919438601	3.310732126
0.043092957	"CLCA1+, pRB-, CD44- (Goblet Gate 4)_revision"	Ungated	169Tm_GFP	0	0	0
0.031830687	"CLCA1+, pRB-, CD44- (Goblet Gate 4)_revision"	Ungated	170Er_pMEK1_2	0.009923458	2.120866537	2.110943079
-0.625154845	"CLCA1+, pRB-, CD44- (Goblet Gate 4)_revision"	Ungated	172Yb_pS6	-1.428665161	0.178446725	1.607111931
-0.094266374	"CLCA1+, pRB-, CD44- (Goblet Gate 4)_revision"	Ungated	176Yb_Cyclin B1	-0.079511404	2.787410975	2.866922379
-2.108606121	"CLCA1+, pRB-, CD44- (Goblet Gate 4)_revision"	Ungated	209Bi_DiMeHH3	-2.771112919	3.041930199	5.813043118
0.103747826	"DCAMKL1+, pRB-, CD44+(Tuft Gate 3)_revision"	Ungated	89Y_pHH3	0	0	0
-0.906989662	"DCAMKL1+, pRB-, CD44+(Tuft Gate 3)_revision"	Ungated	127I_IdU	-0.014858956	0	0.014858956
0.514955933	"DCAMKL1+, pRB-, CD44+(Tuft Gate 3)_revision"	Ungated	142Nd_cCaspase 3	0.617338896	2.894167185	2.276828289
-0.095830699	"DCAMKL1+, pRB-, CD44+(Tuft Gate 3)_revision"	Ungated	144Nd_Lysozyme	-0.058693022	0.355869085	0.414562106
0.327024515	"DCAMKL1+, pRB-, CD44+(Tuft Gate 3)_revision"	Ungated	145Nd_FABP1	0.44620347	2.831903458	2.385699987
-1.729837651	"DCAMKL1+, pRB-, CD44+(Tuft Gate 3)_revision"	Ungated	150Nd_pRB	-2.715740204	0.159964159	2.875704288
-0.448415724	"DCAMKL1+, pRB-, CD44+(Tuft Gate 3)_revision"	Ungated	162Dy_LRIG1	-0.482793659	0.406086534	0.888880193
-0.940719473	"DCAMKL1+, pRB-, CD44+(Tuft Gate 3)_revision"	Ungated	171Yb_CLCA1	-0.732188582	0	0.732188582
1.022752601	"DCAMKL1+, pRB-, CD44+(Tuft Gate 3)_revision"	Ungated	173Yb_DCAMKL1	1.789332628	1.789332628	0
-0.777503583	"DCAMKL1+, pRB-, CD44+(Tuft Gate 3)_revision"	Ungated	174Yb_CHGA	-0.033404417	0	0.033404417
1.007145724	"DCAMKL1+, pRB-, CD44+(Tuft Gate 3)_revision"	Ungated	175Lu_CD44	1.931292772	1.931292772	0
-0.462350323	"DCAMKL1+, pRB-, CD44+(Tuft Gate 3)_revision"	Ungated	113In_EpCAM	-0.483768702	1.944835186	2.428603888
-0.663609491	"DCAMKL1+, pRB-, CD44+(Tuft Gate 3)_revision"	Ungated	115In_Pan-CK	-0.809784651	2.053398848	2.863183498
-0.124219605	"DCAMKL1+, pRB-, CD44+(Tuft Gate 3)_revision"	Ungated	130Te_TePhe	-0.143373966	1.058851838	1.202225804
-0.775816586	"DCAMKL1+, pRB-, CD44+(Tuft Gate 3)_revision"	Ungated	141Pr_pPDPK1	-0.904089808	1.22579658	2.129886389
-0.254515503	"DCAMKL1+, pRB-, CD44+(Tuft Gate 3)_revision"	Ungated	143Nd_C-MYC	-0.263000309	0.713161469	0.976161778
0.082952738	"DCAMKL1+, pRB-, CD44+(Tuft Gate 3)_revision"	Ungated	146Nd_pMKK4_SEK1	0.065880775	1.367712975	1.301832199
-0.142237898	"DCAMKL1+, pRB-, CD44+(Tuft Gate 3)_revision"	Ungated	147Sm_pBTK	-0.088844299	2.50352788	2.592372179
-0.418995394	"DCAMKL1+, pRB-, CD44+(Tuft Gate 3)_revision"	Ungated	148Nd_pSRC	-0.467794418	1.396111488	1.863905907
-1.080453025	"DCAMKL1+, pRB-, CD44+(Tuft Gate 3)_revision"	Ungated	149Sm_p4E-BP1	-1.304723024	0.385854065	1.690577149
-0.918342915	"DCAMKL1+, pRB-, CD44+(Tuft Gate 3)_revision"	Ungated	151Eu_pPKCa	-1.210253119	0.210479155	1.42073226
-0.611705744	"DCAMKL1+, pRB-, CD44+(Tuft Gate 3)_revision"	Ungated	152Sm_pAKT T308	-0.72316587	0.429946065	1.153111935
-0.754044957	"DCAMKL1+, pRB-, CD44+(Tuft Gate 3)_revision"	Ungated	153Eu_pCREB	-0.937869549	0.450588346	1.388457894
-0.088365546	"DCAMKL1+, pRB-, CD44+(Tuft Gate 3)_revision"	Ungated	154Sm_pSMAD1_5_9	-0.093191266	0.867650509	0.960841775
-0.304385362	"DCAMKL1+, pRB-, CD44+(Tuft Gate 3)_revision"	Ungated	155Gd_pAKT S473	-0.366862357	0.550530732	0.917393088
-0.583578625	"DCAMKL1+, pRB-, CD44+(Tuft Gate 3)_revision"	Ungated	156Gd_pNF-kB p65	-0.628246546	1.706816196	2.335062742
0.080687581	"DCAMKL1+, pRB-, CD44+(Tuft Gate 3)_revision"	Ungated	157Gd_pMKK3_MKK6	0.065008163	2.139163256	2.074155092
-1.106475284	"DCAMKL1+, pRB-, CD44+(Tuft Gate 3)_revision"	Ungated	158Gd_pP38 MAPK	-1.380093575	1.685446024	3.065539598
-0.647047571	"DCAMKL1+, pRB-, CD44+(Tuft Gate 3)_revision"	Ungated	159Tb_pMAPKAPK2	-0.736566663	1.219336987	1.955903649
-0.939228876	"DCAMKL1+, pRB-, CD44+(Tuft Gate 3)_revision"	Ungated	160Gd_pAMPKa	-1.022253394	1.136825204	2.159078598
-0.434505489	"DCAMKL1+, pRB-, CD44+(Tuft Gate 3)_revision"	Ungated	161Dy_pBAD	-0.336543441	1.539306283	1.875849724
-0.434336299	"DCAMKL1+, pRB-, CD44+(Tuft Gate 3)_revision"	Ungated	163Dy_pP90RSK	-0.459804058	1.46636498	1.926169038
-1.591221722	"DCAMKL1+, pRB-, CD44+(Tuft Gate 3)_revision"	Ungated	164Dy_pP120-Catenin	-2.335381985	0.971106291	3.306488276
0.065511326	"DCAMKL1+, pRB-, CD44+(Tuft Gate 3)_revision"	Ungated	165Ho_Beta-Catenin_Active	0.003441572	2.861283779	2.857842207
-0.242536298	"DCAMKL1+, pRB-, CD44+(Tuft Gate 3)_revision"	Ungated	166Er_pGSK3b	-0.067492723	3.190463066	3.25795579
-0.514069336	"DCAMKL1+, pRB-, CD44+(Tuft Gate 3)_revision"	Ungated	167Er_pERK1_2	-0.467556953	2.493863821	2.961420774
0.288453663	"DCAMKL1+, pRB-, CD44+(Tuft Gate 3)_revision"	Ungated	168Er_pSMAD2_3	0.303948879	3.614681005	3.310732126
0.026672983	"DCAMKL1+, pRB-, CD44+(Tuft Gate 3)_revision"	Ungated	169Tm_GFP	0	0	0
-0.209014723	"DCAMKL1+, pRB-, CD44+(Tuft Gate 3)_revision"	Ungated	170Er_pMEK1_2	-0.217022657	1.893920422	2.110943079
-0.521372709	"DCAMKL1+, pRB-, CD44+(Tuft Gate 3)_revision"	Ungated	172Yb_pS6	-1.203882217	0.403229713	1.607111931
-0.175862891	"DCAMKL1+, pRB-, CD44+(Tuft Gate 3)_revision"	Ungated	176Yb_Cyclin B1	-0.158217669	2.70870471	2.866922379
-2.105111901	"DCAMKL1+, pRB-, CD44+(Tuft Gate 3)_revision"	Ungated	209Bi_DiMeHH3	-2.754334927	3.058708191	5.813043118
0.173099434	"FABP1+, pRB+, CD44- (Enterocyte Gate 2)_revision"	Ungated	89Y_pHH3	0.18227604	0.18227604	0
-0.892123409	"FABP1+, pRB+, CD44- (Enterocyte Gate 2)_revision"	Ungated	127I_IdU	-0.014858956	0	0.014858956
0.482199981	"FABP1+, pRB+, CD44- (Enterocyte Gate 2)_revision"	Ungated	142Nd_cCaspase 3	0.294400215	2.571228504	2.276828289
0.408112179	"FABP1+, pRB+, CD44- (Enterocyte Gate 2)_revision"	Ungated	144Nd_Lysozyme	0.535308301	0.949870408	0.414562106
1.952201295	"FABP1+, pRB+, CD44- (Enterocyte Gate 2)_revision"	Ungated	145Nd_FABP1	1.941488981	4.327188969	2.385699987
1.391449175	"FABP1+, pRB+, CD44- (Enterocyte Gate 2)_revision"	Ungated	150Nd_pRB	0.632275343	3.507979631	2.875704288
0.456369078	"FABP1+, pRB+, CD44- (Enterocyte Gate 2)_revision"	Ungated	162Dy_LRIG1	0.568519413	1.457399607	0.888880193
0.361631789	"FABP1+, pRB+, CD44- (Enterocyte Gate 2)_revision"	Ungated	171Yb_CLCA1	0.718356729	1.450545311	0.732188582
0.244783198	"FABP1+, pRB+, CD44- (Enterocyte Gate 2)_revision"	Ungated	173Yb_DCAMKL1	0.784855485	0.784855485	0
0.46673713	"FABP1+, pRB+, CD44- (Enterocyte Gate 2)_revision"	Ungated	174Yb_CHGA	1.271096349	1.304500818	0.033404417
0.942124457	"FABP1+, pRB+, CD44- (Enterocyte Gate 2)_revision"	Ungated	175Lu_CD44	0	0	0
1.020331218	"FABP1+, pRB+, CD44- (Enterocyte Gate 2)_revision"	Ungated	113In_EpCAM	1.096156836	3.524760723	2.428603888
1.29412127	"FABP1+, pRB+, CD44- (Enterocyte Gate 2)_revision"	Ungated	115In_Pan-CK	1.303897381	4.167080879	2.863183498
0.533626484	"FABP1+, pRB+, CD44- (Enterocyte Gate 2)_revision"	Ungated	130Te_TePhe	0.579320431	1.781546235	1.202225804
1.140483725	"FABP1+, pRB+, CD44- (Enterocyte Gate 2)_revision"	Ungated	141Pr_pPDPK1	1.075858355	3.205744743	2.129886389
0.824469656	"FABP1+, pRB+, CD44- (Enterocyte Gate 2)_revision"	Ungated	143Nd_C-MYC	0.925120771	1.901282549	0.976161778
0.628765913	"FABP1+, pRB+, CD44- (Enterocyte Gate 2)_revision"	Ungated	146Nd_pMKK4_SEK1	0.704180956	2.006013155	1.301832199
0.46806022	"FABP1+, pRB+, CD44- (Enterocyte Gate 2)_revision"	Ungated	147Sm_pBTK	0.357912302	2.950284481	2.592372179
0.5059003	"FABP1+, pRB+, CD44- (Enterocyte Gate 2)_revision"	Ungated	148Nd_pSRC	0.44631958	2.310225487	1.863905907
1.107285414	"FABP1+, pRB+, CD44- (Enterocyte Gate 2)_revision"	Ungated	149Sm_p4E-BP1	1.094463229	2.785040379	1.690577149
0.891877543	"FABP1+, pRB+, CD44- (Enterocyte Gate 2)_revision"	Ungated	151Eu_pPKCa	0.838436604	2.259168863	1.42073226
0.951354222	"FABP1+, pRB+, CD44- (Enterocyte Gate 2)_revision"	Ungated	152Sm_pAKT T308	1.03050518	2.183617115	1.153111935
1.013029194	"FABP1+, pRB+, CD44- (Enterocyte Gate 2)_revision"	Ungated	153Eu_pCREB	1.091665387	2.480123281	1.388457894
0.422154183	"FABP1+, pRB+, CD44- (Enterocyte Gate 2)_revision"	Ungated	154Sm_pSMAD1_5_9	0.494787812	1.455629587	0.960841775
0.661661784	"FABP1+, pRB+, CD44- (Enterocyte Gate 2)_revision"	Ungated	155Gd_pAKT S473	0.7669245	1.684317589	0.917393088
0.657032503	"FABP1+, pRB+, CD44- (Enterocyte Gate 2)_revision"	Ungated	156Gd_pNF-kB p65	0.555770874	2.890833616	2.335062742
0.393242052	"FABP1+, pRB+, CD44- (Enterocyte Gate 2)_revision"	Ungated	157Gd_pMKK3_MKK6	0.34315443	2.417309523	2.074155092
0.825774624	"FABP1+, pRB+, CD44- (Enterocyte Gate 2)_revision"	Ungated	158Gd_pP38 MAPK	0.530716181	3.596255779	3.065539598
0.628766242	"FABP1+, pRB+, CD44- (Enterocyte Gate 2)_revision"	Ungated	159Tb_pMAPKAPK2	0.562938333	2.518841982	1.955903649
1.184466225	"FABP1+, pRB+, CD44- (Enterocyte Gate 2)_revision"	Ungated	160Gd_pAMPKa	1.197332144	3.356410742	2.159078598
1.734880487	"FABP1+, pRB+, CD44- (Enterocyte Gate 2)_revision"	Ungated	161Dy_pBAD	1.938735723	3.814585447	1.875849724
0.807803851	"FABP1+, pRB+, CD44- (Enterocyte Gate 2)_revision"	Ungated	163Dy_pP90RSK	0.787411571	2.713580608	1.926169038
1.454259987	"FABP1+, pRB+, CD44- (Enterocyte Gate 2)_revision"	Ungated	164Dy_pP120-Catenin	0.806626558	4.113114834	3.306488276
0.720570042	"FABP1+, pRB+, CD44- (Enterocyte Gate 2)_revision"	Ungated	165Ho_Beta-Catenin_Active	0.700283766	3.558125973	2.857842207
0.838994658	"FABP1+, pRB+, CD44- (Enterocyte Gate 2)_revision"	Ungated	166Er_pGSK3b	0.618002176	3.875957966	3.25795579
1.009756634	"FABP1+, pRB+, CD44- (Enterocyte Gate 2)_revision"	Ungated	167Er_pERK1_2	0.849550724	3.810971498	2.961420774
0.55971488	"FABP1+, pRB+, CD44- (Enterocyte Gate 2)_revision"	Ungated	168Er_pSMAD2_3	0.397412777	3.708144903	3.310732126
0.16547897	"FABP1+, pRB+, CD44- (Enterocyte Gate 2)_revision"	Ungated	169Tm_GFP	0.459342062	0.459342062	0
0.712749786	"FABP1+, pRB+, CD44- (Enterocyte Gate 2)_revision"	Ungated	170Er_pMEK1_2	0.676710844	2.787653923	2.110943079
1.102258248	"FABP1+, pRB+, CD44- (Enterocyte Gate 2)_revision"	Ungated	172Yb_pS6	1.317779064	2.924890995	1.607111931
0.778352942	"FABP1+, pRB+, CD44- (Enterocyte Gate 2)_revision"	Ungated	176Yb_Cyclin B1	0.64315176	3.510074139	2.866922379
1.833003721	"FABP1+, pRB+, CD44- (Enterocyte Gate 2)_revision"	Ungated	209Bi_DiMeHH3	0.763232708	6.576275826	5.813043118
0.088802746	"FABP1+, pRB-, CD44+ (Enterocyte Gate 3)_revision"	Ungated	89Y_pHH3	0	0	0
-0.892122882	"FABP1+, pRB-, CD44+ (Enterocyte Gate 3)_revision"	Ungated	127I_IdU	-0.014858956	0	0.014858956
1.206034427	"FABP1+, pRB-, CD44+ (Enterocyte Gate 3)_revision"	Ungated	142Nd_cCaspase 3	1.197430611	3.4742589	2.276828289
0.278985363	"FABP1+, pRB-, CD44+ (Enterocyte Gate 3)_revision"	Ungated	144Nd_Lysozyme	0.35436219	0.768924296	0.414562106
1.834502585	"FABP1+, pRB-, CD44+ (Enterocyte Gate 3)_revision"	Ungated	145Nd_FABP1	1.753143072	4.13884306	2.385699987
-1.649555329	"FABP1+, pRB-, CD44+ (Enterocyte Gate 3)_revision"	Ungated	150Nd_pRB	-2.585007191	0.290697187	2.875704288
-0.400336677	"FABP1+, pRB-, CD44+ (Enterocyte Gate 3)_revision"	Ungated	162Dy_LRIG1	-0.385070503	0.50380969	0.888880193
0.343889065	"FABP1+, pRB-, CD44+ (Enterocyte Gate 3)_revision"	Ungated	171Yb_CLCA1	0.670176148	1.402364731	0.732188582
0.201603067	"FABP1+, pRB-, CD44+ (Enterocyte Gate 3)_revision"	Ungated	173Yb_DCAMKL1	0.461856395	0.461856395	0
-0.141267759	"FABP1+, pRB-, CD44+ (Enterocyte Gate 3)_revision"	Ungated	174Yb_CHGA	-0.033404417	0	0.033404417
0.957856373	"FABP1+, pRB-, CD44+ (Enterocyte Gate 3)_revision"	Ungated	175Lu_CD44	1.856467247	1.856467247	0
-0.373853045	"FABP1+, pRB-, CD44+ (Enterocyte Gate 3)_revision"	Ungated	113In_EpCAM	-0.387495041	2.041108847	2.428603888
-0.6049402	"FABP1+, pRB-, CD44+ (Enterocyte Gate 3)_revision"	Ungated	115In_Pan-CK	-0.682647705	2.180535793	2.863183498
0.175513842	"FABP1+, pRB-, CD44+ (Enterocyte Gate 3)_revision"	Ungated	130Te_TePhe	0.199176073	1.401401877	1.202225804
-0.488808259	"FABP1+, pRB-, CD44+ (Enterocyte Gate 3)_revision"	Ungated	141Pr_pPDPK1	-0.572387934	1.557498455	2.129886389
0.110250492	"FABP1+, pRB-, CD44+ (Enterocyte Gate 3)_revision"	Ungated	143Nd_C-MYC	0.087122142	1.06328392	0.976161778
0.743439115	"FABP1+, pRB-, CD44+ (Enterocyte Gate 3)_revision"	Ungated	146Nd_pMKK4_SEK1	0.805329561	2.10716176	1.301832199
0.375310262	"FABP1+, pRB-, CD44+ (Enterocyte Gate 3)_revision"	Ungated	147Sm_pBTK	0.393550634	2.985922813	2.592372179
-0.062656794	"FABP1+, pRB-, CD44+ (Enterocyte Gate 3)_revision"	Ungated	148Nd_pSRC	-0.075837016	1.788068891	1.863905907
-0.955527604	"FABP1+, pRB-, CD44+ (Enterocyte Gate 3)_revision"	Ungated	149Sm_p4E-BP1	-1.112514019	0.57806319	1.690577149
-0.816404797	"FABP1+, pRB-, CD44+ (Enterocyte Gate 3)_revision"	Ungated	151Eu_pPKCa	-1.052841544	0.367890686	1.42073226
-0.429011438	"FABP1+, pRB-, CD44+ (Enterocyte Gate 3)_revision"	Ungated	152Sm_pAKT T308	-0.468620956	0.684490979	1.153111935
-0.624568649	"FABP1+, pRB-, CD44+ (Enterocyte Gate 3)_revision"	Ungated	153Eu_pCREB	-0.73477453	0.653683364	1.388457894
0.207075286	"FABP1+, pRB-, CD44+ (Enterocyte Gate 3)_revision"	Ungated	154Sm_pSMAD1_5_9	0.249867797	1.210709572	0.960841775
-0.110250608	"FABP1+, pRB-, CD44+ (Enterocyte Gate 3)_revision"	Ungated	155Gd_pAKT S473	-0.097422421	0.819970667	0.917393088
-0.3116722	"FABP1+, pRB-, CD44+ (Enterocyte Gate 3)_revision"	Ungated	156Gd_pNF-kB p65	-0.294139147	2.040923595	2.335062742
0.480836042	"FABP1+, pRB-, CD44+ (Enterocyte Gate 3)_revision"	Ungated	157Gd_pMKK3_MKK6	0.493787527	2.567942619	2.074155092
-0.761933896	"FABP1+, pRB-, CD44+ (Enterocyte Gate 3)_revision"	Ungated	158Gd_pP38 MAPK	-1.008902073	2.056637526	3.065539598
-0.297814044	"FABP1+, pRB-, CD44+ (Enterocyte Gate 3)_revision"	Ungated	159Tb_pMAPKAPK2	-0.346726179	1.60917747	1.955903649
-0.709781051	"FABP1+, pRB-, CD44+ (Enterocyte Gate 3)_revision"	Ungated	160Gd_pAMPKa	-0.731692791	1.427385807	2.159078598
0.375360935	"FABP1+, pRB-, CD44+ (Enterocyte Gate 3)_revision"	Ungated	161Dy_pBAD	0.219565392	2.095415115	1.875849724
-0.11642795	"FABP1+, pRB-, CD44+ (Enterocyte Gate 3)_revision"	Ungated	163Dy_pP90RSK	-0.037478685	1.888690352	1.926169038
-1.392098474	"FABP1+, pRB-, CD44+ (Enterocyte Gate 3)_revision"	Ungated	164Dy_pP120-Catenin	-2.072561979	1.233926296	3.306488276
0.469825357	"FABP1+, pRB-, CD44+ (Enterocyte Gate 3)_revision"	Ungated	165Ho_Beta-Catenin_Active	0.438292503	3.29613471	2.857842207
0.558802174	"FABP1+, pRB-, CD44+ (Enterocyte Gate 3)_revision"	Ungated	166Er_pGSK3b	0.562736988	3.820692778	3.25795579
-0.15992595	"FABP1+, pRB-, CD44+ (Enterocyte Gate 3)_revision"	Ungated	167Er_pERK1_2	-0.002575636	2.958845139	2.961420774
0.851048176	"FABP1+, pRB-, CD44+ (Enterocyte Gate 3)_revision"	Ungated	168Er_pSMAD2_3	0.76527667	4.076008797	3.310732126
0.152205168	"FABP1+, pRB-, CD44+ (Enterocyte Gate 3)_revision"	Ungated	169Tm_GFP	0.279792219	0.279792219	0
0.224346414	"FABP1+, pRB-, CD44+ (Enterocyte Gate 3)_revision"	Ungated	170Er_pMEK1_2	0.258670568	2.369613647	2.110943079
-0.397025682	"FABP1+, pRB-, CD44+ (Enterocyte Gate 3)_revision"	Ungated	172Yb_pS6	-0.769230962	0.837880969	1.607111931
0.184984688	"FABP1+, pRB-, CD44+ (Enterocyte Gate 3)_revision"	Ungated	176Yb_Cyclin B1	0.144911051	3.011833429	2.866922379
-1.632330317	"FABP1+, pRB-, CD44+ (Enterocyte Gate 3)_revision"	Ungated	209Bi_DiMeHH3	-2.371304274	3.441738844	5.813043118
0.110966899	"Lysozyme+, pRB-, CD44+ (Panethe Gate 3)_revision"	Ungated	89Y_pHH3	0	0	0
-0.873288599	"Lysozyme+, pRB-, CD44+ (Panethe Gate 3)_revision"	Ungated	127I_IdU	-0.014858956	0	0.014858956
-0.860960328	"Lysozyme+, pRB-, CD44+ (Panethe Gate 3)_revision"	Ungated	142Nd_cCaspase 3	-1.022679687	1.254148602	2.276828289
1.969087137	"Lysozyme+, pRB-, CD44+ (Panethe Gate 3)_revision"	Ungated	144Nd_Lysozyme	2.646966934	3.061528921	0.414562106
-1.812179295	"Lysozyme+, pRB-, CD44+ (Panethe Gate 3)_revision"	Ungated	145Nd_FABP1	-2.144684792	0.241015285	2.385699987
-1.673586067	"Lysozyme+, pRB-, CD44+ (Panethe Gate 3)_revision"	Ungated	150Nd_pRB	-2.740556717	0.135147661	2.875704288
-0.485464732	"Lysozyme+, pRB-, CD44+ (Panethe Gate 3)_revision"	Ungated	162Dy_LRIG1	-0.631860137	0.257020026	0.888880193
-0.951343181	"Lysozyme+, pRB-, CD44+ (Panethe Gate 3)_revision"	Ungated	171Yb_CLCA1	-0.732188582	0	0.732188582
0.574778103	"Lysozyme+, pRB-, CD44+ (Panethe Gate 3)_revision"	Ungated	173Yb_DCAMKL1	0	0	0
-0.756576253	"Lysozyme+, pRB-, CD44+ (Panethe Gate 3)_revision"	Ungated	174Yb_CHGA	-0.033404417	0	0.033404417
1.40498209	"Lysozyme+, pRB-, CD44+ (Panethe Gate 3)_revision"	Ungated	175Lu_CD44	2.428919554	2.428919554	0
-0.315044899	"Lysozyme+, pRB-, CD44+ (Panethe Gate 3)_revision"	Ungated	113In_EpCAM	-0.313898563	2.114705324	2.428603888
-0.983089271	"Lysozyme+, pRB-, CD44+ (Panethe Gate 3)_revision"	Ungated	115In_Pan-CK	-1.199916363	1.663267136	2.863183498
-0.335007568	"Lysozyme+, pRB-, CD44+ (Panethe Gate 3)_revision"	Ungated	130Te_TePhe	-0.306877375	0.89534843	1.202225804
-0.908530296	"Lysozyme+, pRB-, CD44+ (Panethe Gate 3)_revision"	Ungated	141Pr_pPDPK1	-1.043556809	1.086329579	2.129886389
-0.588952158	"Lysozyme+, pRB-, CD44+ (Panethe Gate 3)_revision"	Ungated	143Nd_C-MYC	-0.735409439	0.240752354	0.976161778
-0.843516898	"Lysozyme+, pRB-, CD44+ (Panethe Gate 3)_revision"	Ungated	146Nd_pMKK4_SEK1	-0.967533708	0.334298462	1.301832199
-1.296481736	"Lysozyme+, pRB-, CD44+ (Panethe Gate 3)_revision"	Ungated	147Sm_pBTK	-1.440469861	1.151902318	2.592372179
-0.882627935	"Lysozyme+, pRB-, CD44+ (Panethe Gate 3)_revision"	Ungated	148Nd_pSRC	-1.046726227	0.81717962	1.863905907
-1.082485976	"Lysozyme+, pRB-, CD44+ (Panethe Gate 3)_revision"	Ungated	149Sm_p4E-BP1	-1.437762976	0.252814174	1.690577149
-0.958008733	"Lysozyme+, pRB-, CD44+ (Panethe Gate 3)_revision"	Ungated	151Eu_pPKCa	-1.294606924	0.126125351	1.42073226
-0.850233244	"Lysozyme+, pRB-, CD44+ (Panethe Gate 3)_revision"	Ungated	152Sm_pAKT T308	-1.084907889	0.068204015	1.153111935
-0.869901236	"Lysozyme+, pRB-, CD44+ (Panethe Gate 3)_revision"	Ungated	153Eu_pCREB	-1.091199398	0.297258466	1.388457894
-0.368757705	"Lysozyme+, pRB-, CD44+ (Panethe Gate 3)_revision"	Ungated	154Sm_pSMAD1_5_9	-0.545808375	0.4150334	0.960841775
-0.595040435	"Lysozyme+, pRB-, CD44+ (Panethe Gate 3)_revision"	Ungated	155Gd_pAKT S473	-0.738117337	0.179275751	0.917393088
-1.108011585	"Lysozyme+, pRB-, CD44+ (Panethe Gate 3)_revision"	Ungated	156Gd_pNF-kB p65	-1.364559889	0.970502853	2.335062742
-0.827755499	"Lysozyme+, pRB-, CD44+ (Panethe Gate 3)_revision"	Ungated	157Gd_pMKK3_MKK6	-0.909620285	1.164534807	2.074155092
-1.60097002	"Lysozyme+, pRB-, CD44+ (Panethe Gate 3)_revision"	Ungated	158Gd_pP38 MAPK	-1.996168375	1.069371223	3.065539598
-1.21048986	"Lysozyme+, pRB-, CD44+ (Panethe Gate 3)_revision"	Ungated	159Tb_pMAPKAPK2	-1.527263761	0.428639919	1.955903649
-0.9809328	"Lysozyme+, pRB-, CD44+ (Panethe Gate 3)_revision"	Ungated	160Gd_pAMPKa	-1.068401337	1.090677261	2.159078598
-1.106924311	"Lysozyme+, pRB-, CD44+ (Panethe Gate 3)_revision"	Ungated	161Dy_pBAD	-1.215768337	0.660081327	1.875849724
